date,route,cargo_type,vessel_class,vessel_dwt,distance_nm,baltic_style_index,bunker_fuel_price_usd_ton,port_congestion_days,market_event,charter_rate_usd_per_day,freight_rate_usd_per_tonne
2024-04-01,"Ponta da Madeira, Brazil - Paradip",Iron Ore,Panamax,66152,9142.2,1616.4,744.9,4.8,Red Sea / Suez rerouting crisis,1967.0,68.0
2024-04-01,"Richards Bay, South Africa - Ennore",Coking Coal,Panamax,68235,4452.0,1616.4,711.7,4.3,Red Sea / Suez rerouting crisis,2315.0,32.31
2024-04-01,"Saldanha Bay, South Africa - Kolkata",Iron Ore,Panamax,79581,6171.5,1616.4,769.2,5.1,Red Sea / Suez rerouting crisis,2155.0,48.05
2024-04-01,"Saldanha Bay, South Africa - Visakhapatnam",Iron Ore,Capesize,182366,5695.2,2652.9,719.9,4.1,Red Sea / Suez rerouting crisis,3731.0,51.16
2024-04-01,"Samarinda, Indonesia - Kolkata",Thermal Coal,Handysize,32649,2573.8,980.5,735.3,2.3,Red Sea / Suez rerouting crisis,1361.0,15.95
2024-04-01,"Taboneo, Indonesia - Kolkata",Thermal Coal,Panamax,78245,2594.2,1616.4,729.9,3.9,Red Sea / Suez rerouting crisis,2207.0,18.36
2024-04-01,"Vancouver, Canada - Ennore",Coking Coal,Handysize,31653,8088.7,980.5,720.7,5.5,Red Sea / Suez rerouting crisis,1227.0,54.81
2024-04-01,"Vancouver, Canada - Haldia",Coking Coal,Supramax,50804,7337.7,1108.5,728.6,3.1,Red Sea / Suez rerouting crisis,1358.0,44.66
2024-04-08,"Abbot Point, Australia - Gangavaram",Coal,Supramax,61878,5235.8,1029.0,727.7,4.9,Red Sea / Suez rerouting crisis,1421.0,30.89
2024-04-08,"Dampier, Australia - Haldia",Iron Ore,Capesize,155014,3608.6,2587.8,717.5,1.9,Red Sea / Suez rerouting crisis,3695.0,29.17
2024-04-08,"Dampier, Australia - Kolkata",Iron Ore,Panamax,76262,3635.9,1614.0,691.0,4.3,Red Sea / Suez rerouting crisis,2196.0,27.26
2024-04-08,"Durban, South Africa - Gangavaram",Coal,Supramax,60810,4895.8,1029.0,729.1,2.9,Red Sea / Suez rerouting crisis,1420.0,30.88
2024-04-08,"Gladstone, Australia - Ennore",Coal,Supramax,48477,5565.0,1029.0,714.1,5.0,Red Sea / Suez rerouting crisis,1215.0,37.25
2024-04-08,"Newcastle, Australia - Visakhapatnam",Thermal Coal,Handysize,35490,5849.9,895.0,742.6,6.7,Red Sea / Suez rerouting crisis,1303.0,36.92
2024-04-08,"Norfolk, USA - Visakhapatnam",Coking Coal,Supramax,52916,8657.5,1029.0,745.4,6.2,Red Sea / Suez rerouting crisis,1393.0,57.88
2024-04-08,"Ponta da Madeira, Brazil - Gangavaram",Iron Ore,Capesize,153365,8959.2,2587.8,728.9,5.8,Red Sea / Suez rerouting crisis,3741.0,72.92
2024-04-08,"Ponta da Madeira, Brazil - Visakhapatnam",Iron Ore,Panamax,71294,8964.6,1614.0,722.7,3.0,Red Sea / Suez rerouting crisis,2339.0,68.09
2024-04-08,"Richards Bay, South Africa - Haldia",Coking Coal,Supramax,49951,5255.1,1029.0,712.3,4.5,Red Sea / Suez rerouting crisis,1461.0,33.14
2024-04-08,"Saldanha Bay, South Africa - Visakhapatnam",Iron Ore,Panamax,72365,5695.2,1614.0,733.4,4.8,Red Sea / Suez rerouting crisis,2268.0,41.01
2024-04-08,"Samarinda, Indonesia - Kolkata",Thermal Coal,Supramax,55513,2573.8,1029.0,738.2,5.3,Red Sea / Suez rerouting crisis,1452.0,16.74
2024-04-08,"Taboneo, Indonesia - Ennore",Thermal Coal,Supramax,55617,2689.7,1029.0,722.2,4.1,Red Sea / Suez rerouting crisis,1427.0,16.21
2024-04-08,"Taboneo, Indonesia - Paradip",Thermal Coal,Handysize,32050,2575.5,895.0,718.1,4.4,Red Sea / Suez rerouting crisis,1290.0,16.98
2024-04-08,"Tubarao, Brazil - Paradip",Iron Ore,Capesize,185682,9234.1,2587.8,731.6,4.3,Red Sea / Suez rerouting crisis,2940.0,70.93
2024-04-08,"Tubarao, Brazil - Visakhapatnam",Iron Ore,Capesize,164857,8981.5,2587.8,714.8,5.3,Red Sea / Suez rerouting crisis,3308.0,62.6
2024-04-08,"Vale do Rio Doce, Brazil - Gangavaram",Iron Ore,Capesize,181977,9121.7,2587.8,738.0,3.1,Red Sea / Suez rerouting crisis,3401.0,71.8
2024-04-08,"Vale do Rio Doce, Brazil - Visakhapatnam",Iron Ore,Panamax,67998,9129.7,1614.0,752.1,5.9,Red Sea / Suez rerouting crisis,2068.0,70.35
2024-04-08,"Vancouver, Canada - Kolkata",Coking Coal,Panamax,66128,7293.3,1614.0,710.5,5.0,Red Sea / Suez rerouting crisis,2003.0,56.27
2024-04-15,"Abbot Point, Australia - Haldia",Coal,Supramax,61469,5103.7,1052.4,779.5,4.7,Red Sea / Suez rerouting crisis,1286.0,30.23
2024-04-15,"Durban, South Africa - Haldia",Coal,Panamax,72316,5347.0,1468.8,757.9,5.3,Red Sea / Suez rerouting crisis,2335.0,36.46
2024-04-15,"Hay Point, Australia - Paradip",Coking Coal,Supramax,55870,5246.5,1052.4,752.6,5.3,Red Sea / Suez rerouting crisis,1447.0,34.47
2024-04-15,"Hay Point, Australia - Visakhapatnam",Coking Coal,Supramax,59350,5348.2,1052.4,744.5,3.5,Red Sea / Suez rerouting crisis,1399.0,35.93
2024-04-15,"Nacala, Mozambique - Haldia",Coking Coal,Panamax,76498,4191.3,1468.8,759.5,4.9,Red Sea / Suez rerouting crisis,1756.0,28.12
2024-04-15,"Newcastle, Australia - Gangavaram",Thermal Coal,Supramax,50648,5850.9,1052.4,752.5,5.7,Red Sea / Suez rerouting crisis,1520.0,40.06
2024-04-15,"Ponta da Madeira, Brazil - Ennore",Iron Ore,Capesize,182758,8806.3,2498.4,786.7,4.3,Red Sea / Suez rerouting crisis,3721.0,67.5
2024-04-15,"Ponta da Madeira, Brazil - Visakhapatnam",Iron Ore,Panamax,77201,8964.6,1468.8,743.1,4.8,Red Sea / Suez rerouting crisis,2125.0,55.32
2024-04-15,"Richards Bay, South Africa - Ennore",Coking Coal,Panamax,80882,4452.0,1468.8,758.6,6.4,Red Sea / Suez rerouting crisis,2285.0,32.71
2024-04-15,"Saldanha Bay, South Africa - Paradip",Iron Ore,Panamax,78338,5982.9,1468.8,740.0,4.1,Red Sea / Suez rerouting crisis,1968.0,41.45
2024-04-15,"Samarinda, Indonesia - Ennore",Thermal Coal,Panamax,72421,2762.6,1468.8,746.6,4.5,Red Sea / Suez rerouting crisis,1919.0,20.02
2024-04-15,"Samarinda, Indonesia - Visakhapatnam",Thermal Coal,Panamax,73139,2685.9,1468.8,786.3,6.3,Red Sea / Suez rerouting crisis,2036.0,18.04
2024-04-15,"Vale do Rio Doce, Brazil - Haldia",Iron Ore,Capesize,196613,9494.8,2498.4,764.5,5.1,Red Sea / Suez rerouting crisis,3426.0,69.61
2024-04-15,"Vancouver, Canada - Gangavaram",Coking Coal,Handysize,31087,7739.2,952.0,771.5,4.9,Red Sea / Suez rerouting crisis,1295.0,52.01
2024-04-15,"Vancouver, Canada - Visakhapatnam",Coking Coal,Handysize,38629,7730.4,952.0,746.7,5.1,Red Sea / Suez rerouting crisis,1126.0,49.77
2024-04-22,"Abbot Point, Australia - Gangavaram",Coal,Panamax,83299,5235.8,1581.2,743.3,2.9,Red Sea / Suez rerouting crisis,1950.0,35.62
2024-04-22,"Durban, South Africa - Paradip",Coal,Handysize,28860,5193.0,909.8,726.9,4.6,Red Sea / Suez rerouting crisis,1227.0,31.85
2024-04-22,"Gladstone, Australia - Kolkata",Coal,Panamax,89354,5435.4,1581.2,740.0,4.7,Red Sea / Suez rerouting crisis,2157.0,40.77
2024-04-22,"Hay Point, Australia - Ennore",Coking Coal,Handysize,38096,5386.7,909.8,733.3,3.7,Red Sea / Suez rerouting crisis,1313.0,34.73
2024-04-22,"Hay Point, Australia - Visakhapatnam",Coking Coal,Panamax,74071,5348.2,1581.2,754.5,6.2,Red Sea / Suez rerouting crisis,2230.0,37.13
2024-04-22,"Nacala, Mozambique - Haldia",Coking Coal,Panamax,69566,4191.3,1581.2,740.6,3.8,Red Sea / Suez rerouting crisis,2154.0,26.0
2024-04-22,"Nacala, Mozambique - Kolkata",Coking Coal,Supramax,59486,4225.9,980.0,751.6,5.5,Red Sea / Suez rerouting crisis,1282.0,26.25
2024-04-22,"Newcastle, Australia - Visakhapatnam",Thermal Coal,Supramax,50132,5849.9,980.0,739.7,4.8,Red Sea / Suez rerouting crisis,1315.0,34.82
2024-04-22,"Norfolk, USA - Haldia",Coking Coal,Supramax,61761,8458.2,980.0,753.1,4.3,Red Sea / Suez rerouting crisis,1569.0,54.33
2024-04-22,"Ponta da Madeira, Brazil - Ennore",Iron Ore,Capesize,198623,8806.3,2699.1,739.3,5.1,Red Sea / Suez rerouting crisis,3722.0,61.0
2024-04-22,"Ponta da Madeira, Brazil - Paradip",Iron Ore,Capesize,203402,9142.2,2699.1,760.2,2.4,Red Sea / Suez rerouting crisis,3492.0,77.36
2024-04-22,"Richards Bay, South Africa - Ennore",Coking Coal,Supramax,59567,4452.0,980.0,753.0,4.6,Red Sea / Suez rerouting crisis,1301.0,26.0
2024-04-22,"Richards Bay, South Africa - Visakhapatnam",Coking Coal,Panamax,65498,4813.7,1581.2,740.3,5.6,Red Sea / Suez rerouting crisis,1977.0,37.03
2024-04-22,"Saldanha Bay, South Africa - Paradip",Iron Ore,Panamax,67641,5982.9,1581.2,760.0,6.1,Red Sea / Suez rerouting crisis,2057.0,40.75
2024-04-22,"Saldanha Bay, South Africa - Visakhapatnam",Iron Ore,Capesize,154432,5695.2,2699.1,736.1,3.5,Red Sea / Suez rerouting crisis,3414.0,47.67
2024-04-22,"Samarinda, Indonesia - Visakhapatnam",Thermal Coal,Panamax,82069,2685.9,1581.2,757.7,4.2,Red Sea / Suez rerouting crisis,2112.0,19.54
2024-04-22,"Tubarao, Brazil - Gangavaram",Iron Ore,Capesize,206609,8973.4,2699.1,759.2,4.8,Red Sea / Suez rerouting crisis,4122.0,60.29
2024-04-22,"Tubarao, Brazil - Haldia",Iron Ore,Capesize,182057,9350.8,2699.1,748.6,2.3,Red Sea / Suez rerouting crisis,3881.0,79.64
2024-04-22,"Tubarao, Brazil - Kolkata",Iron Ore,Capesize,175203,9369.5,2699.1,740.3,5.1,Red Sea / Suez rerouting crisis,3810.0,71.96
2024-04-22,"Vancouver, Canada - Haldia",Coking Coal,Handysize,37442,7337.7,909.8,765.4,4.2,Red Sea / Suez rerouting crisis,1089.0,47.18
2024-04-22,"Vancouver, Canada - Paradip",Coking Coal,Handysize,37336,7484.8,909.8,742.8,5.2,Red Sea / Suez rerouting crisis,1216.0,47.42
2024-04-29,"Abbot Point, Australia - Paradip",Coal,Handysize,38380,5127.9,792.2,734.1,4.0,Red Sea / Suez rerouting crisis,1227.0,32.57
2024-04-29,"Abbot Point, Australia - Visakhapatnam",Coal,Panamax,67619,5233.1,1654.5,728.1,4.4,Red Sea / Suez rerouting crisis,2184.0,39.99
2024-04-29,"Dampier, Australia - Haldia",Iron Ore,Capesize,158766,3608.6,2637.3,721.9,4.8,Red Sea / Suez rerouting crisis,3717.0,27.08
2024-04-29,"Dampier, Australia - Paradip",Iron Ore,Panamax,84514,3570.5,1654.5,730.0,3.4,Red Sea / Suez rerouting crisis,2363.0,24.5
2024-04-29,"Dampier, Australia - Visakhapatnam",Iron Ore,Capesize,166942,3570.3,2637.3,722.5,3.0,Red Sea / Suez rerouting crisis,3134.0,30.13
2024-04-29,"Nacala, Mozambique - Ennore",Coking Coal,Supramax,59221,3410.6,1088.0,719.1,6.3,Red Sea / Suez rerouting crisis,1663.0,23.26
2024-04-29,"Nacala, Mozambique - Gangavaram",Coking Coal,Panamax,68326,3745.9,1654.5,730.3,3.4,Red Sea / Suez rerouting crisis,2483.0,27.61
2024-04-29,"Nacala, Mozambique - Kolkata",Coking Coal,Supramax,56218,4225.9,1088.0,742.9,3.4,Red Sea / Suez rerouting crisis,1372.0,25.9
2024-04-29,"Nacala, Mozambique - Visakhapatnam",Coking Coal,Handysize,31738,3755.5,792.2,711.7,4.3,Red Sea / Suez rerouting crisis,1051.0,21.4
2024-04-29,"Norfolk, USA - Visakhapatnam",Coking Coal,Supramax,51405,8657.5,1088.0,725.1,8.0,Red Sea / Suez rerouting crisis,1436.0,60.85
2024-04-29,"Ponta da Madeira, Brazil - Gangavaram",Iron Ore,Panamax,73479,8959.2,1654.5,723.1,2.5,Red Sea / Suez rerouting crisis,2109.0,67.34
2024-04-29,"Samarinda, Indonesia - Haldia",Thermal Coal,Panamax,75066,2560.1,1654.5,733.0,7.0,Red Sea / Suez rerouting crisis,2074.0,19.04
2024-04-29,"Samarinda, Indonesia - Kolkata",Thermal Coal,Panamax,85653,2573.8,1654.5,723.1,4.6,Red Sea / Suez rerouting crisis,2316.0,20.21
2024-05-06,"Abbot Point, Australia - Ennore",Coal,Handysize,28833,5277.3,769.0,751.2,2.4,Red Sea / Suez rerouting crisis,993.0,30.73
2024-05-06,"Dampier, Australia - Visakhapatnam",Iron Ore,Panamax,65960,3570.3,1634.2,761.4,5.3,Red Sea / Suez rerouting crisis,1936.0,27.21
2024-05-06,"Durban, South Africa - Ennore",Coal,Handysize,32930,4543.3,769.0,745.6,6.4,Red Sea / Suez rerouting crisis,1047.0,26.16
2024-05-06,"Hay Point, Australia - Ennore",Coking Coal,Supramax,56505,5386.7,1100.2,725.2,4.6,Red Sea / Suez rerouting crisis,1469.0,36.08
2024-05-06,"Hay Point, Australia - Gangavaram",Coking Coal,Supramax,51305,5350.8,1100.2,755.4,4.8,Red Sea / Suez rerouting crisis,1738.0,37.73
2024-05-06,"Hay Point, Australia - Haldia",Coking Coal,Panamax,77772,5223.9,1634.2,765.8,4.9,Red Sea / Suez rerouting crisis,1879.0,44.55
2024-05-06,"Hay Point, Australia - Kolkata",Coking Coal,Supramax,55120,5235.2,1100.2,736.4,4.3,Red Sea / Suez rerouting crisis,1514.0,29.16
2024-05-06,"Nacala, Mozambique - Kolkata",Coking Coal,Handysize,39383,4225.9,769.0,740.1,3.2,Red Sea / Suez rerouting crisis,965.0,23.9
2024-05-06,"Nacala, Mozambique - Visakhapatnam",Coking Coal,Supramax,58602,3755.5,1100.2,777.4,3.5,Red Sea / Suez rerouting crisis,1267.0,25.87
2024-05-06,"Newcastle, Australia - Haldia",Thermal Coal,Panamax,73640,5795.2,1634.2,752.4,3.1,Red Sea / Suez rerouting crisis,2358.0,41.9
2024-05-06,"Ponta da Madeira, Brazil - Gangavaram",Iron Ore,Panamax,70851,8959.2,1634.2,736.1,2.8,Red Sea / Suez rerouting crisis,2512.0,68.23
2024-05-06,"Ponta da Madeira, Brazil - Paradip",Iron Ore,Capesize,167772,9142.2,2522.7,744.4,4.7,Red Sea / Suez rerouting crisis,3354.0,69.81
2024-05-06,"Ponta da Madeira, Brazil - Visakhapatnam",Iron Ore,Panamax,88503,8964.6,1634.2,734.4,5.9,Red Sea / Suez rerouting crisis,2381.0,66.35
2024-05-06,"Saldanha Bay, South Africa - Kolkata",Iron Ore,Capesize,193902,6171.5,2522.7,760.8,2.7,Red Sea / Suez rerouting crisis,3519.0,48.58
2024-05-06,"Saldanha Bay, South Africa - Paradip",Iron Ore,Capesize,168755,5982.9,2522.7,738.8,4.3,Red Sea / Suez rerouting crisis,3241.0,39.91
2024-05-06,"Saldanha Bay, South Africa - Visakhapatnam",Iron Ore,Capesize,170353,5695.2,2522.7,759.4,3.7,Red Sea / Suez rerouting crisis,3594.0,43.89
2024-05-06,"Samarinda, Indonesia - Haldia",Thermal Coal,Panamax,68797,2560.1,1634.2,745.7,4.2,Red Sea / Suez rerouting crisis,2416.0,19.25
2024-05-06,"Samarinda, Indonesia - Paradip",Thermal Coal,Handysize,37820,2577.8,769.0,731.4,5.7,Red Sea / Suez rerouting crisis,1092.0,14.4
2024-05-06,"Taboneo, Indonesia - Ennore",Thermal Coal,Handysize,35773,2689.7,769.0,764.0,6.0,Red Sea / Suez rerouting crisis,998.0,16.58
2024-05-06,"Taboneo, Indonesia - Gangavaram",Thermal Coal,Handysize,38903,2655.0,769.0,735.8,5.1,Red Sea / Suez rerouting crisis,1178.0,15.16
2024-05-06,"Tubarao, Brazil - Visakhapatnam",Iron Ore,Panamax,76235,8981.5,1634.2,729.2,2.8,Red Sea / Suez rerouting crisis,2324.0,59.93
2024-05-06,"Vale do Rio Doce, Brazil - Visakhapatnam",Iron Ore,Capesize,205503,9129.7,2522.7,751.0,6.4,Red Sea / Suez rerouting crisis,3495.0,75.97
2024-05-06,"Vancouver, Canada - Gangavaram",Coking Coal,Handysize,33471,7739.2,769.0,744.8,2.6,Red Sea / Suez rerouting crisis,943.0,45.59
2024-05-06,"Vancouver, Canada - Paradip",Coking Coal,Panamax,84991,7484.8,1634.2,761.9,5.3,Red Sea / Suez rerouting crisis,2149.0,53.46
2024-05-13,"Durban, South Africa - Haldia",Coal,Panamax,86697,5347.0,1612.7,750.4,4.3,Red Sea / Suez rerouting crisis,2206.0,38.7
2024-05-13,"Durban, South Africa - Visakhapatnam",Coal,Handysize,31426,4905.5,803.6,738.5,5.3,Red Sea / Suez rerouting crisis,1037.0,30.66
2024-05-13,"Gladstone, Australia - Kolkata",Coal,Supramax,59005,5435.4,1037.4,750.9,5.8,Red Sea / Suez rerouting crisis,1364.0,39.08
2024-05-13,"Hay Point, Australia - Haldia",Coking Coal,Supramax,52331,5223.9,1037.4,727.7,3.4,Red Sea / Suez rerouting crisis,1323.0,32.94
2024-05-13,"Hay Point, Australia - Paradip",Coking Coal,Handysize,32659,5246.5,803.6,751.0,5.1,Red Sea / Suez rerouting crisis,1023.0,32.69
2024-05-13,"Nacala, Mozambique - Gangavaram",Coking Coal,Handysize,30376,3745.9,803.6,767.2,3.7,Red Sea / Suez rerouting crisis,1175.0,22.68
2024-05-13,"Nacala, Mozambique - Paradip",Coking Coal,Panamax,78091,4041.9,1612.7,723.9,5.3,Red Sea / Suez rerouting crisis,2056.0,29.5
2024-05-13,"Ponta da Madeira, Brazil - Gangavaram",Iron Ore,Capesize,168331,8959.2,2589.5,739.9,3.3,Red Sea / Suez rerouting crisis,3186.0,65.44
2024-05-13,"Ponta da Madeira, Brazil - Haldia",Iron Ore,Panamax,67457,9206.8,1612.7,755.5,5.1,Red Sea / Suez rerouting crisis,2198.0,70.04
2024-05-13,"Tubarao, Brazil - Ennore",Iron Ore,Panamax,65306,8706.6,1612.7,753.2,5.6,Red Sea / Suez rerouting crisis,2486.0,68.49
2024-05-13,"Vancouver, Canada - Ennore",Coking Coal,Panamax,75261,8088.7,1612.7,772.8,2.4,Red Sea / Suez rerouting crisis,2100.0,62.09
2024-05-13,"Vancouver, Canada - Haldia",Coking Coal,Handysize,38027,7337.7,803.6,749.9,2.6,Red Sea / Suez rerouting crisis,1133.0,40.76
2024-05-13,"Vancouver, Canada - Paradip",Coking Coal,Supramax,50158,7484.8,1037.4,729.9,4.8,Red Sea / Suez rerouting crisis,1244.0,46.93
2024-05-20,"Abbot Point, Australia - Haldia",Coal,Supramax,59640,5103.7,1025.7,722.8,6.3,Red Sea / Suez rerouting crisis,1444.0,33.52
2024-05-20,"Dampier, Australia - Haldia",Iron Ore,Panamax,67650,3608.6,1636.2,744.4,5.4,Red Sea / Suez rerouting crisis,2182.0,24.73
2024-05-20,"Hay Point, Australia - Ennore",Coking Coal,Handysize,36144,5386.7,929.4,735.5,2.7,Red Sea / Suez rerouting crisis,1315.0,31.4
2024-05-20,"Richards Bay, South Africa - Kolkata",Coking Coal,Handysize,29134,5292.9,929.4,753.3,2.1,Red Sea / Suez rerouting crisis,1315.0,37.12
2024-05-20,"Taboneo, Indonesia - Visakhapatnam",Thermal Coal,Supramax,51561,2652.9,1025.7,750.9,4.8,Red Sea / Suez rerouting crisis,1214.0,16.36
2024-05-20,"Vale do Rio Doce, Brazil - Visakhapatnam",Iron Ore,Capesize,156143,9129.7,2593.5,743.7,3.9,Red Sea / Suez rerouting crisis,3663.0,76.34
2024-05-20,"Vancouver, Canada - Kolkata",Coking Coal,Handysize,37134,7293.3,929.4,721.9,6.5,Red Sea / Suez rerouting crisis,1243.0,46.83
2024-05-27,"Abbot Point, Australia - Ennore",Coal,Handysize,32446,5277.3,915.5,761.6,3.9,Red Sea / Suez rerouting crisis,1151.0,35.59
2024-05-27,"Durban, South Africa - Gangavaram",Coal,Panamax,68052,4895.8,1576.3,769.0,6.7,Red Sea / Suez rerouting crisis,2162.0,34.63
2024-05-27,"Durban, South Africa - Kolkata",Coal,Panamax,71024,5384.9,1576.3,792.8,4.1,Red Sea / Suez rerouting crisis,2238.0,37.34
2024-05-27,"Gladstone, Australia - Ennore",Coal,Supramax,51711,5565.0,1001.4,756.6,4.5,Red Sea / Suez rerouting crisis,1378.0,36.51
2024-05-27,"Gladstone, Australia - Haldia",Coal,Handysize,29665,5423.2,915.5,729.1,4.6,Red Sea / Suez rerouting crisis,1138.0,38.15
2024-05-27,"Nacala, Mozambique - Visakhapatnam",Coking Coal,Handysize,34149,3755.5,915.5,766.2,6.4,Red Sea / Suez rerouting crisis,1150.0,25.57
2024-05-27,"Newcastle, Australia - Gangavaram",Thermal Coal,Supramax,51234,5850.9,1001.4,764.8,3.7,Red Sea / Suez rerouting crisis,1381.0,38.02
2024-05-27,"Norfolk, USA - Haldia",Coking Coal,Supramax,56115,8458.2,1001.4,757.3,6.7,Red Sea / Suez rerouting crisis,1227.0,47.51
2024-05-27,"Ponta da Madeira, Brazil - Kolkata",Iron Ore,Panamax,88351,9207.4,1576.3,749.5,5.4,Red Sea / Suez rerouting crisis,1978.0,70.42
2024-05-27,"Ponta da Madeira, Brazil - Visakhapatnam",Iron Ore,Capesize,150577,8964.6,2572.6,775.1,4.8,Red Sea / Suez rerouting crisis,3543.0,76.14
2024-05-27,"Richards Bay, South Africa - Kolkata",Coking Coal,Handysize,35887,5292.9,915.5,770.6,5.9,Red Sea / Suez rerouting crisis,1356.0,34.34
2024-05-27,"Richards Bay, South Africa - Paradip",Coking Coal,Handysize,28092,5101.3,915.5,777.2,5.0,Red Sea / Suez rerouting crisis,1232.0,33.66
2024-05-27,"Richards Bay, South Africa - Visakhapatnam",Coking Coal,Supramax,56330,4813.7,1001.4,777.3,6.4,Red Sea / Suez rerouting crisis,1409.0,32.38
2024-05-27,"Saldanha Bay, South Africa - Kolkata",Iron Ore,Capesize,177290,6171.5,2572.6,761.4,4.5,Red Sea / Suez rerouting crisis,3720.0,46.26
2024-05-27,"Samarinda, Indonesia - Kolkata",Thermal Coal,Supramax,48245,2573.8,1001.4,778.9,5.0,Red Sea / Suez rerouting crisis,1243.0,17.01
2024-05-27,"Taboneo, Indonesia - Visakhapatnam",Thermal Coal,Supramax,61206,2652.9,1001.4,758.4,4.8,Red Sea / Suez rerouting crisis,1412.0,15.95
2024-05-27,"Tubarao, Brazil - Kolkata",Iron Ore,Panamax,69003,9369.5,1576.3,767.1,5.4,Red Sea / Suez rerouting crisis,2083.0,62.88
2024-05-27,"Tubarao, Brazil - Visakhapatnam",Iron Ore,Capesize,188441,8981.5,2572.6,762.3,4.6,Red Sea / Suez rerouting crisis,3495.0,66.02
2024-05-27,"Vale do Rio Doce, Brazil - Kolkata",Iron Ore,Capesize,155255,9512.7,2572.6,763.6,5.5,Red Sea / Suez rerouting crisis,3656.0,67.3
2024-05-27,"Vancouver, Canada - Ennore",Coking Coal,Supramax,58375,8088.7,1001.4,760.2,4.1,Red Sea / Suez rerouting crisis,1256.0,51.6
2024-06-03,"Durban, South Africa - Haldia",Coal,Panamax,67392,5347.0,1458.6,783.5,5.9,Red Sea / Suez rerouting crisis,2021.0,37.16
2024-06-03,"Durban, South Africa - Visakhapatnam",Coal,Supramax,56353,4905.5,1004.2,746.8,4.6,Red Sea / Suez rerouting crisis,1284.0,27.19
2024-06-03,"Gladstone, Australia - Haldia",Coal,Panamax,87986,5423.2,1458.6,801.5,5.0,Red Sea / Suez rerouting crisis,1863.0,36.63
2024-06-03,"Hay Point, Australia - Gangavaram",Coking Coal,Handysize,29879,5350.8,849.4,762.4,5.0,Red Sea / Suez rerouting crisis,1121.0,34.74
2024-06-03,"Hay Point, Australia - Haldia",Coking Coal,Panamax,84590,5223.9,1458.6,765.4,5.5,Red Sea / Suez rerouting crisis,2030.0,32.0
2024-06-03,"Hay Point, Australia - Visakhapatnam",Coking Coal,Handysize,36288,5348.2,849.4,760.5,4.9,Red Sea / Suez rerouting crisis,989.0,32.9
2024-06-03,"Newcastle, Australia - Gangavaram",Thermal Coal,Handysize,36212,5850.9,849.4,783.6,5.7,Red Sea / Suez rerouting crisis,1110.0,35.89
2024-06-03,"Newcastle, Australia - Kolkata",Thermal Coal,Supramax,51392,5812.9,1004.2,738.9,5.9,Red Sea / Suez rerouting crisis,1354.0,36.74
2024-06-03,"Norfolk, USA - Gangavaram",Coking Coal,Supramax,50652,8662.0,1004.2,793.3,7.8,Red Sea / Suez rerouting crisis,1286.0,56.81
2024-06-03,"Ponta da Madeira, Brazil - Haldia",Iron Ore,Capesize,165476,9206.8,2655.1,750.1,4.3,Red Sea / Suez rerouting crisis,3892.0,71.44
2024-06-03,"Richards Bay, South Africa - Ennore",Coking Coal,Supramax,58763,4452.0,1004.2,763.8,3.5,Red Sea / Suez rerouting crisis,1421.0,27.03
2024-06-03,"Richards Bay, South Africa - Kolkata",Coking Coal,Handysize,30441,5292.9,849.4,772.8,2.9,Red Sea / Suez rerouting crisis,977.0,33.41
2024-06-03,"Richards Bay, South Africa - Paradip",Coking Coal,Supramax,55439,5101.3,1004.2,766.5,4.3,Red Sea / Suez rerouting crisis,1352.0,31.91
